order_id,order_date,product_name,category,quantity,unit_price_inr,region,payment_mode,source_company,line_total_inr
B-00008,2023-06-02,GlowUp Shampoo 200 ML,Personal Care,49,397.57,West Zone,Card,Company B,19480.93
A-00923,2023-06-02,FreshWash Dish Soap 500ml,Home Care,11,782.76,East Zone,UPI,Company A,8610.36
B-01164,2023-06-02,MunchBox Biscuits 200 GM,Snacks,7,655.7,West Zone,Cash,Company B,4589.9
A-01273,2023-06-03,GoldTea Green Tea 100g,Beverages,23,716.97,East Zone,Cash,Company A,16490.31
A-00290,2023-06-03,SoftCare Body Wash 250ml,Personal Care,26,867.96,West Zone,UPI,Company A,22566.96
A-01050,2023-06-03,CrunchTime Chips 150g,Snacks,31,50.79,North Zone,UPI,Company A,1574.49
A-01342,2023-06-03,Sunrich Cooking Oil 1L,Edible Oils,3,789.11,North Zone,UPI,Company A,2367.33
A-01166,2023-06-03,SoftCare Body Wash 250ml,Personal Care,1,376.6,South Zone,Cash,Company A,376.6
A-00896,2023-06-03,CrunchTime Chips 150g,Snacks,49,125.98,North Zone,Card,Company A,6173.02
B-00577,2023-06-03,Chai Bliss Green Tea 100 GM,Beverages,38,529.54,East Zone,UPI,Company B,20122.52
B-00170,2023-06-04,Chai Bliss Tea 250 GM,Beverages,21,679.77,South Zone,Cash,Company B,14275.17
A-00482,2023-06-04,FreshWash Detergent Powder 1kg,Home Care,25,273.47,East Zone,Card,Company A,6836.75
A-00113,2023-06-04,Sunrich Cooking Oil 1L,Edible Oils,48,300.85,South Zone,UPI,Company A,14440.8
B-00328,2023-06-04,CleanPro Laundry Powder 1 KG,Home Care,20,386.78,West Zone,Card,Company B,7735.6
A-00019,2023-06-04,CrunchTime Chips 150g,Snacks,4,128.05,North Zone,UPI,Company A,512.2
A-00469,2023-06-04,PureBite Rice 5kg,Staples,33,623.77,East Zone,Card,Company A,20584.41
A-00015,2023-06-04,FreshWash Dish Soap 500ml,Home Care,10,111.37,South Zone,Card,Company A,1113.7
B-01195,2023-06-04,Chai Bliss Green Tea 100 GM,Beverages,31,360.22,North Zone,Cash,Company B,11166.82
A-00223,2023-06-05,Sunrich Cooking Oil 5L,Edible Oils,42,446.09,Unknown,Credit,Company A,18735.78
A-00605,2023-06-05,Sunrich Cooking Oil 5L,Edible Oils,31,121.02,South Zone,Credit,Company A,3751.62
A-00670,2023-06-05,FreshWash Detergent Powder 1kg,Home Care,11,194.71,East Zone,Cash,Company A,2141.81
B-00645,2023-06-05,WholeGrain Atta 5 KG,Staples,3,685.58,South Zone,Credit,Company B,2056.74
B-00316,2023-06-06,CleanPro Laundry Powder 1 KG,Home Care,37,335.32,South Zone,Card,Company B,12406.84
A-00202,2023-06-06,Sunrich Cooking Oil 5L,Edible Oils,43,811.43,East Zone,Credit,Company A,34891.49
B-00407,2023-06-06,MunchBox Biscuits 200 GM,Snacks,42,844.11,East Zone,Card,Company B,35452.62
A-00845,2023-06-07,Sunrich Cooking Oil 5L,Edible Oils,14,803.08,East Zone,Card,Company A,11243.12
B-00028,2023-06-07,MunchBox Biscuits 200 GM,Snacks,40,415.0,South Zone,Cash,Company B,16600.0
B-00847,2023-06-07,Chai Bliss Tea 250 GM,Beverages,32,53.12,South Zone,UPI,Company B,1699.84
A-00390,2023-06-07,GoldTea Green Tea 100g,Beverages,24,403.98,East Zone,Card,Company A,9695.52
A-00771,2023-06-07,SoftCare Shampoo 200ml,Personal Care,11,491.2,West Zone,Card,Company A,5403.2
A-00297,2023-06-07,SoftCare Shampoo 200ml,Personal Care,42,522.75,South Zone,Credit,Company A,21955.5
B-01036,2023-06-07,GlowUp Shampoo 200 ML,Personal Care,27,756.96,North Zone,Cash,Company B,20437.92
A-00336,2023-06-08,SoftCare Shampoo 200ml,Personal Care,49,849.45,West Zone,Credit,Company A,41623.05
B-00685,2023-06-08,CleanPro Dishwash Liquid 500 ML,Home Care,24,366.86,South Zone,UPI,Company B,8804.64
A-00926,2023-06-08,SoftCare Shampoo 200ml,Personal Care,31,883.45,East Zone,Cash,Company A,27386.95
B-00212,2023-06-08,MunchBox Biscuits 200 GM,Snacks,13,930.43,South Zone,Card,Company B,12095.59
B-00733,2023-06-08,GlowUp Body Wash 250 ML,Personal Care,45,950.35,West Zone,Credit,Company B,42765.75
A-01301,2023-06-08,Sunrich Cooking Oil 1L,Edible Oils,42,600.19,East Zone,Card,Company A,25207.98
B-01119,2023-06-08,GlowUp Shampoo 200 ML,Personal Care,8,76.36,East Zone,UPI,Company B,610.88
B-00376,2023-06-08,VITA Sunflower Oil 5 Litre,Edible Oils,43,880.63,South Zone,Cash,Company B,37867.09
B-00078,2023-06-08,WholeGrain Atta 5 KG,Staples,25,430.77,North Zone,Credit,Company B,10769.25
A-00389,2023-06-09,GoldTea Green Tea 100g,Beverages,11,120.37,South Zone,Card,Company A,1324.07
A-00314,2023-06-09,GoldTea Premium 250g,Beverages,43,61.74,South Zone,Card,Company A,2654.82
A-01103,2023-06-09,Sunrich Cooking Oil 1L,Edible Oils,5,219.75,East Zone,Cash,Company A,1098.75
A-01334,2023-06-09,Sunrich Cooking Oil 5L,Edible Oils,12,646.25,North Zone,UPI,Company A,7755.0
B-01070,2023-06-09,Chai Bliss Green Tea 100 GM,Beverages,6,303.78,North Zone,Card,Company B,1822.68
A-01400,2023-06-10,FreshWash Detergent Powder 1kg,Home Care,23,237.12,West Zone,Card,Company A,5453.76
B-00452,2023-06-10,MunchBox Biscuits 200 GM,Snacks,26,78.02,West Zone,Credit,Company B,2028.52
A-00857,2023-06-10,FreshWash Dish Soap 500ml,Home Care,33,642.79,West Zone,Card,Company A,21212.07
A-00940,2023-06-11,PureBite Rice 5kg,Staples,7,475.59,West Zone,Card,Company A,3329.13
B-01161,2023-06-11,WholeGrain Rice 5 KG,Staples,4,617.52,South Zone,Cash,Company B,2470.08
A-01439,2023-06-12,GoldTea Premium 250g,Beverages,40,573.44,North Zone,Card,Company A,22937.6
A-01374,2023-06-12,PureBite Rice 5kg,Staples,24,835.35,West Zone,Cash,Company A,20048.4
A-00872,2023-06-13,GoldTea Premium 250g,Beverages,12,442.25,West Zone,UPI,Company A,5307.0
A-00850,2023-06-13,PureBite Atta 5kg,Staples,30,733.49,West Zone,Cash,Company A,22004.7
A-00133,2023-06-14,SoftCare Shampoo 200ml,Personal Care,6,817.63,South Zone,Credit,Company A,4905.78
A-00115,2023-06-14,SoftCare Body Wash 250ml,Personal Care,36,508.37,West Zone,Cash,Company A,18301.32
B-00628,2023-06-15,MunchBox Biscuits 200 GM,Snacks,29,804.27,North Zone,Credit,Company B,23323.83
A-00651,2023-06-15,CrunchTime Chips 150g,Snacks,28,300.74,South Zone,Credit,Company A,8420.72
A-00022,2023-06-15,GoldTea Premium 250g,Beverages,31,752.82,North Zone,Card,Company A,23337.42
B-01165,2023-06-15,VITA Sunflower Oil 5 Litre,Edible Oils,24,495.51,North Zone,UPI,Company B,11892.24
B-00934,2023-06-15,WholeGrain Rice 5 KG,Staples,13,473.1,South Zone,Credit,Company B,6150.3
A-00580,2023-06-15,PureBite Rice 5kg,Staples,2,528.98,South Zone,Cash,Company A,1057.96
B-00244,2023-06-15,WholeGrain Rice 5 KG,Staples,33,761.11,East Zone,Cash,Company B,25116.63
A-00754,2023-06-15,GoldTea Green Tea 100g,Beverages,15,385.74,South Zone,Credit,Company A,5786.1
A-00793,2023-06-16,GoldTea Premium 250g,Beverages,20,724.13,North Zone,Cash,Company A,14482.6
B-00625,2023-06-16,VITA Sunflower Oil 5 Litre,Edible Oils,44,65.57,South Zone,Credit,Company B,2885.08
A-01017,2023-06-16,PureBite Rice 5kg,Staples,26,526.11,North Zone,UPI,Company A,13678.86
B-00045,2023-06-17,CleanPro Laundry Powder 1 KG,Home Care,48,575.19,East Zone,UPI,Company B,27609.12
A-00332,2023-06-17,CrunchTime Biscuits 200g,Snacks,17,190.1,South Zone,UPI,Company A,3231.7
A-01458,2023-06-18,GoldTea Premium 250g,Beverages,33,349.22,South Zone,UPI,Company A,11524.26
A-01452,2023-06-18,GoldTea Green Tea 100g,Beverages,2,76.84,West Zone,UPI,Company A,153.68
A-01033,2023-06-18,Sunrich Cooking Oil 1L,Edible Oils,17,789.77,South Zone,Card,Company A,13426.09
A-00382,2023-06-18,GoldTea Premium 250g,Beverages,35,59.84,East Zone,Card,Company A,2094.4
B-00652,2023-06-18,Chai Bliss Tea 250 GM,Beverages,36,856.56,West Zone,Cash,Company B,30836.16
B-00915,2023-06-18,VITA Sunflower Oil 1 Litre,Edible Oils,4,582.66,West Zone,Cash,Company B,2330.64
B-00809,2023-06-19,WholeGrain Rice 5 KG,Staples,39,907.19,South Zone,Credit,Company B,35380.41
A-00104,2023-06-19,PureBite Rice 5kg,Staples,8,897.88,East Zone,Card,Company A,7183.04
A-01290,2023-06-20,Sunrich Cooking Oil 1L,Edible Oils,10,768.05,West Zone,Card,Company A,7680.5
A-01247,2023-06-20,Sunrich Cooking Oil 1L,Edible Oils,19,160.51,South Zone,Cash,Company A,3049.69
B-01064,2023-06-20,GlowUp Body Wash 250 ML,Personal Care,44,947.03,East Zone,Cash,Company B,41669.32
B-00222,2023-06-21,CleanPro Laundry Powder 1 KG,Home Care,48,153.55,North Zone,Card,Company B,7370.4
B-00138,2023-06-21,VITA Sunflower Oil 1 Litre,Edible Oils,14,382.63,West Zone,Cash,Company B,5356.82
B-01137,2023-06-21,MunchBox Biscuits 200 GM,Snacks,31,433.26,South Zone,Cash,Company B,13431.06
A-01420,2023-06-21,SoftCare Shampoo 200ml,Personal Care,22,425.3,East Zone,UPI,Company A,9356.6
A-00205,2023-06-21,FreshWash Detergent Powder 1kg,Home Care,14,817.52,North Zone,UPI,Company A,11445.28
A-00249,2023-06-22,Sunrich Cooking Oil 5L,Edible Oils,24,453.93,West Zone,Card,Company A,10894.32
A-00667,2023-06-22,Sunrich Cooking Oil 1L,Edible Oils,21,649.13,North Zone,Credit,Company A,13631.73
B-00419,2023-06-22,VITA Sunflower Oil 1 Litre,Edible Oils,5,404.21,West Zone,UPI,Company B,2021.05
A-00404,2023-06-22,CrunchTime Biscuits 200g,Snacks,48,342.44,West Zone,Credit,Company A,16437.12
B-00717,2023-06-22,WholeGrain Atta 5 KG,Staples,46,432.43,East Zone,Credit,Company B,19891.78
B-00635,2023-06-23,Chai Bliss Tea 250 GM,Beverages,34,88.81,West Zone,UPI,Company B,3019.54
A-00962,2023-06-23,SoftCare Shampoo 200ml,Personal Care,39,665.68,West Zone,Credit,Company A,25961.52
B-01042,2023-06-23,VITA Sunflower Oil 5 Litre,Edible Oils,26,60.59,North Zone,Cash,Company B,1575.34
B-00099,2023-06-24,GlowUp Body Wash 250 ML,Personal Care,16,210.82,South Zone,Cash,Company B,3373.12
A-01397,2023-06-24,Sunrich Cooking Oil 1L,Edible Oils,9,588.55,South Zone,Card,Company A,5296.95
B-00070,2023-06-24,MunchBox Chips 150 GM,Snacks,46,644.08,West Zone,Cash,Company B,29627.68
A-01142,2023-06-24,CrunchTime Biscuits 200g,Snacks,40,423.45,West Zone,Card,Company A,16938.0
B-00020,2023-06-24,Chai Bliss Green Tea 100 GM,Beverages,40,184.26,West Zone,UPI,Company B,7370.4
A-00494,2023-06-24,FreshWash Detergent Powder 1kg,Home Care,20,674.98,East Zone,Cash,Company A,13499.6
A-00131,2023-06-25,GoldTea Green Tea 100g,Beverages,19,179.16,North Zone,Cash,Company A,3404.04
B-00293,2023-06-25,VITA Sunflower Oil 1 Litre,Edible Oils,8,473.93,East Zone,Cash,Company B,3791.44
B-00081,2023-06-26,CleanPro Dishwash Liquid 500 ML,Home Care,10,200.03,East Zone,UPI,Company B,2000.3
A-01002,2023-06-26,GoldTea Green Tea 100g,Beverages,41,433.24,West Zone,UPI,Company A,17762.84
A-01272,2023-06-26,GoldTea Premium 250g,Beverages,18,312.63,West Zone,UPI,Company A,5627.34
A-01164,2023-06-26,SoftCare Body Wash 250ml,Personal Care,14,372.37,North Zone,UPI,Company A,5213.18
A-00814,2023-06-26,PureBite Atta 5kg,Staples,48,105.45,East Zone,UPI,Company A,5061.6
B-00150,2023-06-26,CleanPro Laundry Powder 1 KG,Home Care,39,679.77,East Zone,Credit,Company B,26511.03
A-00308,2023-06-27,FreshWash Dish Soap 500ml,Home Care,3,177.09,East Zone,Cash,Company A,531.27
A-00557,2023-06-27,GoldTea Premium 250g,Beverages,26,391.69,West Zone,Cash,Company A,10183.94
B-00361,2023-06-27,Chai Bliss Tea 250 GM,Beverages,28,757.79,North Zone,UPI,Company B,21218.12
A-00620,2023-06-27,CrunchTime Chips 150g,Snacks,27,185.44,West Zone,Credit,Company A,5006.88
A-01204,2023-06-27,FreshWash Dish Soap 500ml,Home Care,5,530.23,West Zone,UPI,Company A,2651.15
B-00021,2023-06-27,Chai Bliss Green Tea 100 GM,Beverages,14,452.35,North Zone,Card,Company B,6332.9
B-00761,2023-06-28,VITA Sunflower Oil 5 Litre,Edible Oils,17,483.89,North Zone,Credit,Company B,8226.13
A-00467,2023-06-28,Sunrich Cooking Oil 5L,Edible Oils,3,224.81,East Zone,UPI,Company A,674.43
B-00540,2023-06-28,Chai Bliss Green Tea 100 GM,Beverages,22,540.33,South Zone,Credit,Company B,11887.26
A-00158,2023-06-28,CrunchTime Biscuits 200g,Snacks,42,591.75,East Zone,Cash,Company A,24853.5
A-00423,2023-06-28,Sunrich Cooking Oil 5L,Edible Oils,29,585.79,South Zone,Cash,Company A,16987.91
A-00521,2023-06-29,GoldTea Green Tea 100g,Beverages,20,130.52,East Zone,Credit,Company A,2610.4
A-00922,2023-06-29,Sunrich Cooking Oil 5L,Edible Oils,17,392.97,East Zone,Cash,Company A,6680.49
A-00595,2023-06-29,PureBite Rice 5kg,Staples,49,416.01,West Zone,Cash,Company A,20384.49
A-00825,2023-06-29,CrunchTime Chips 150g,Snacks,21,831.17,North Zone,Card,Company A,17454.57
B-00858,2023-06-29,WholeGrain Rice 5 KG,Staples,36,920.47,West Zone,UPI,Company B,33136.92
A-01298,2023-06-29,Sunrich Cooking Oil 1L,Edible Oils,45,381.67,South Zone,Cash,Company A,17175.15
B-00573,2023-06-29,CleanPro Dishwash Liquid 500 ML,Home Care,10,924.62,North Zone,Card,Company B,9246.2
A-00585,2023-06-29,Sunrich Cooking Oil 1L,Edible Oils,19,100.66,South Zone,Credit,Company A,1912.54
B-00754,2023-06-30,Chai Bliss Tea 250 GM,Beverages,42,317.89,West Zone,Credit,Company B,13351.38
A-01110,2023-06-30,CrunchTime Biscuits 200g,Snacks,43,414.93,North Zone,Credit,Company A,17841.99
A-00562,2023-06-30,FreshWash Detergent Powder 1kg,Home Care,23,352.72,South Zone,UPI,Company A,8112.56
B-00304,2023-06-30,GlowUp Shampoo 200 ML,Personal Care,44,540.33,East Zone,Credit,Company B,23774.52
B-00790,2023-06-30,CleanPro Laundry Powder 1 KG,Home Care,23,177.62,North Zone,Credit,Company B,4085.26
A-01260,2023-07-01,SoftCare Body Wash 250ml,Personal Care,41,244.43,South Zone,Cash,Company A,10021.63
A-00425,2023-07-02,Sunrich Cooking Oil 1L,Edible Oils,37,263.31,East Zone,UPI,Company A,9742.47
A-00972,2023-07-02,SoftCare Body Wash 250ml,Personal Care,29,723.35,East Zone,UPI,Company A,20977.15
A-00053,2023-07-02,FreshWash Dish Soap 500ml,Home Care,19,423.29,East Zone,UPI,Company A,8042.51
A-00701,2023-07-03,FreshWash Detergent Powder 1kg,Home Care,1,532.86,South Zone,Cash,Company A,532.86
B-00514,2023-07-03,GlowUp Shampoo 200 ML,Personal Care,15,349.43,North Zone,Card,Company B,5241.45
A-01413,2023-07-03,CrunchTime Chips 150g,Snacks,49,621.8,South Zone,Cash,Company A,30468.2
B-01066,2023-07-03,CleanPro Dishwash Liquid 500 ML,Home Care,31,176.79,North Zone,Cash,Company B,5480.49
B-00747,2023-07-04,CleanPro Laundry Powder 1 KG,Home Care,20,827.51,North Zone,UPI,Company B,16550.2
B-00098,2023-07-04,Chai Bliss Tea 250 GM,Beverages,17,121.18,East Zone,Credit,Company B,2060.06
A-01209,2023-07-04,SoftCare Body Wash 250ml,Personal Care,43,93.71,West Zone,Card,Company A,4029.53
A-00007,2023-07-04,GoldTea Green Tea 100g,Beverages,20,253.65,South Zone,Cash,Company A,5073.0
A-00590,2023-07-04,Sunrich Cooking Oil 1L,Edible Oils,29,448.8,West Zone,UPI,Company A,13015.2
A-00560,2023-07-04,CrunchTime Chips 150g,Snacks,20,608.65,North Zone,Card,Company A,12173.0
A-00047,2023-07-05,GoldTea Premium 250g,Beverages,18,74.05,East Zone,Card,Company A,1332.9
A-01364,2023-07-05,GoldTea Green Tea 100g,Beverages,10,54.61,South Zone,Cash,Company A,546.1
A-01037,2023-07-05,GoldTea Green Tea 100g,Beverages,34,365.78,South Zone,Card,Company A,12436.52
A-00052,2023-07-05,Sunrich Cooking Oil 5L,Edible Oils,11,265.23,South Zone,UPI,Company A,2917.53
A-00238,2023-07-05,FreshWash Dish Soap 500ml,Home Care,14,205.39,East Zone,UPI,Company A,2875.46
A-01127,2023-07-05,CrunchTime Biscuits 200g,Snacks,29,306.13,South Zone,Credit,Company A,8877.77
A-01192,2023-07-05,SoftCare Shampoo 200ml,Personal Care,10,648.1,West Zone,Credit,Company A,6481.0
A-00260,2023-07-05,SoftCare Shampoo 200ml,Personal Care,14,278.09,South Zone,Card,Company A,3893.26
B-00828,2023-07-05,GlowUp Shampoo 200 ML,Personal Care,20,880.63,East Zone,Credit,Company B,17612.6
B-01187,2023-07-06,Chai Bliss Green Tea 100 GM,Beverages,37,419.15,West Zone,UPI,Company B,15508.55
B-00333,2023-07-06,VITA Sunflower Oil 1 Litre,Edible Oils,8,102.92,West Zone,UPI,Company B,823.36
A-00921,2023-07-06,Sunrich Cooking Oil 5L,Edible Oils,29,566.27,East Zone,Cash,Company A,16421.83
B-00040,2023-07-06,Chai Bliss Tea 250 GM,Beverages,4,269.75,West Zone,Credit,Company B,1079.0
A-00846,2023-07-06,GoldTea Premium 250g,Beverages,7,812.57,West Zone,UPI,Company A,5687.99
B-00015,2023-07-07,CleanPro Laundry Powder 1 KG,Home Care,33,700.52,East Zone,Credit,Company B,23117.16
A-01120,2023-07-07,Sunrich Cooking Oil 5L,Edible Oils,34,503.75,East Zone,Credit,Company A,17127.5
B-00601,2023-07-07,MunchBox Biscuits 200 GM,Snacks,48,562.74,East Zone,Credit,Company B,27011.52
B-00688,2023-07-07,CleanPro Dishwash Liquid 500 ML,Home Care,45,369.35,East Zone,Card,Company B,16620.75
A-00245,2023-07-07,Sunrich Cooking Oil 5L,Edible Oils,43,475.59,West Zone,Card,Company A,20450.37
B-00946,2023-07-07,Chai Bliss Tea 250 GM,Beverages,37,835.81,West Zone,Credit,Company B,30924.97
A-00191,2023-07-07,CrunchTime Biscuits 200g,Snacks,44,608.55,East Zone,Cash,Company A,26776.2
A-00811,2023-07-08,GoldTea Premium 250g,Beverages,43,728.92,West Zone,Credit,Company A,31343.56
B-00411,2023-07-08,GlowUp Shampoo 200 ML,Personal Care,42,971.93,West Zone,Cash,Company B,40821.06
B-00552,2023-07-08,WholeGrain Rice 5 KG,Staples,4,963.63,South Zone,UPI,Company B,3854.52
A-00815,2023-07-08,GoldTea Green Tea 100g,Beverages,20,557.18,South Zone,Card,Company A,11143.6
A-00939,2023-07-08,Sunrich Cooking Oil 1L,Edible Oils,39,91.61,South Zone,UPI,Company A,3572.79
A-00194,2023-07-08,SoftCare Body Wash 250ml,Personal Care,14,891.64,West Zone,Cash,Company A,12482.96
B-01075,2023-07-08,GlowUp Body Wash 250 ML,Personal Care,3,922.96,South Zone,Cash,Company B,2768.88
B-00191,2023-07-08,VITA Sunflower Oil 1 Litre,Edible Oils,19,131.97,East Zone,Credit,Company B,2507.43
A-00652,2023-07-08,GoldTea Green Tea 100g,Beverages,8,473.92,West Zone,Credit,Company A,3791.36
A-00103,2023-07-08,SoftCare Shampoo 200ml,Personal Care,4,650.48,West Zone,Credit,Company A,2601.92
A-00622,2023-07-09,PureBite Rice 5kg,Staples,25,446.58,East Zone,Credit,Company A,11164.5
A-00728,2023-07-09,Sunrich Cooking Oil 1L,Edible Oils,27,409.57,North Zone,UPI,Company A,11058.39
B-00798,2023-07-09,WholeGrain Rice 5 KG,Staples,18,821.7,East Zone,Cash,Company B,14790.6
B-01102,2023-07-09,WholeGrain Atta 5 KG,Staples,8,515.43,North Zone,Card,Company B,4123.44
B-01006,2023-07-09,WholeGrain Rice 5 KG,Staples,41,159.36,West Zone,Card,Company B,6533.76
A-00156,2023-07-10,Sunrich Cooking Oil 1L,Edible Oils,35,61.69,South Zone,Card,Company A,2159.15
B-01121,2023-07-10,GlowUp Shampoo 200 ML,Personal Care,21,200.86,North Zone,UPI,Company B,4218.06
A-00757,2023-07-10,Sunrich Cooking Oil 5L,Edible Oils,42,190.07,East Zone,Card,Company A,7982.94
B-00453,2023-07-10,CleanPro Dishwash Liquid 500 ML,Home Care,17,419.98,East Zone,Card,Company B,7139.66
B-00886,2023-07-11,MunchBox Biscuits 200 GM,Snacks,35,177.62,West Zone,Cash,Company B,6216.7
B-00511,2023-07-11,WholeGrain Atta 5 KG,Staples,2,260.62,North Zone,Card,Company B,521.24
B-00533,2023-07-11,Chai Bliss Green Tea 100 GM,Beverages,16,541.99,West Zone,Credit,Company B,8671.84
A-00539,2023-07-11,CrunchTime Biscuits 200g,Snacks,48,219.34,West Zone,Card,Company A,10528.32
A-00225,2023-07-11,FreshWash Dish Soap 500ml,Home Care,29,670.86,North Zone,UPI,Company A,19454.94
B-00815,2023-07-11,CleanPro Dishwash Liquid 500 ML,Home Care,10,703.84,South Zone,Cash,Company B,7038.4
A-00311,2023-07-11,FreshWash Detergent Powder 1kg,Home Care,11,348.22,North Zone,UPI,Company A,3830.42
B-00233,2023-07-11,VITA Sunflower Oil 1 Litre,Edible Oils,40,851.58,East Zone,Card,Company B,34063.2
B-00829,2023-07-12,VITA Sunflower Oil 5 Litre,Edible Oils,9,84.66,North Zone,Credit,Company B,761.94
A-00005,2023-07-12,Sunrich Cooking Oil 5L,Edible Oils,38,531.24,East Zone,Cash,Company A,20187.12
B-01134,2023-07-12,CleanPro Laundry Powder 1 KG,Home Care,8,933.75,West Zone,Cash,Company B,7470.0
A-00741,2023-07-12,FreshWash Detergent Powder 1kg,Home Care,44,70.16,South Zone,Cash,Company A,3087.04
A-01278,2023-07-12,FreshWash Dish Soap 500ml,Home Care,6,345.11,West Zone,Card,Company A,2070.66
A-01279,2023-07-12,FreshWash Dish Soap 500ml,Home Care,8,575.71,South Zone,Card,Company A,4605.68
B-00414,2023-07-13,WholeGrain Rice 5 KG,Staples,45,723.76,South Zone,UPI,Company B,32569.2
B-00131,2023-07-13,GlowUp Body Wash 250 ML,Personal Care,1,434.09,South Zone,Credit,Company B,434.09
B-00849,2023-07-13,CleanPro Dishwash Liquid 500 ML,Home Care,23,304.61,South Zone,UPI,Company B,7006.03
B-00851,2023-07-13,MunchBox Chips 150 GM,Snacks,45,741.19,East Zone,UPI,Company B,33353.55
A-01286,2023-07-13,CrunchTime Chips 150g,Snacks,2,237.88,West Zone,Card,Company A,475.76
A-00777,2023-07-14,FreshWash Detergent Powder 1kg,Home Care,47,536.63,South Zone,Credit,Company A,25221.61
B-00720,2023-07-14,GlowUp Body Wash 250 ML,Personal Care,45,292.16,North Zone,UPI,Company B,13147.2
B-00497,2023-07-14,WholeGrain Atta 5 KG,Staples,11,815.06,West Zone,UPI,Company B,8965.66
A-01009,2023-07-14,Sunrich Cooking Oil 5L,Edible Oils,1,314.65,West Zone,Cash,Company A,314.65
A-00559,2023-07-14,GoldTea Premium 250g,Beverages,40,48.43,North Zone,Cash,Company A,1937.2
B-00610,2023-07-14,GlowUp Body Wash 250 ML,Personal Care,1,505.47,West Zone,Card,Company B,505.47
B-00760,2023-07-14,VITA Sunflower Oil 1 Litre,Edible Oils,22,929.6,East Zone,Credit,Company B,20451.2
A-00436,2023-07-14,PureBite Atta 5kg,Staples,10,315.62,North Zone,Card,Company A,3156.2
A-00380,2023-07-14,PureBite Atta 5kg,Staples,22,103.21,North Zone,Card,Company A,2270.62
B-01010,2023-07-14,CleanPro Dishwash Liquid 500 ML,Home Care,9,950.35,North Zone,UPI,Company B,8553.15
B-00182,2023-07-14,VITA Sunflower Oil 5 Litre,Edible Oils,40,448.2,West Zone,Credit,Company B,17928.0
A-00822,2023-07-15,GoldTea Premium 250g,Beverages,23,383.28,North Zone,UPI,Company A,8815.44
A-00313,2023-07-15,GoldTea Green Tea 100g,Beverages,36,250.64,West Zone,UPI,Company A,9023.04
